gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,winner
813,6050.0,6000.0,-26.16,82.45,2,2,50,50,1,2,60,26,0,0,0,49,15,0,7500,-1
814,6050.0,5700.0,-106.89,-119.51,2,2,50,50,1,2,60,19,0,0,0,76,2,0,7500,-1
815,6050.0,5700.0,-244.64,-195.84,2,2,50,50,1,1,60,24,1,0,0,62,6,346,6831,-1
816,6050.0,5700.0,-308.09,-231.9,2,2,50,50,1,1,60,24,0,0,0,56,1,0,7500,-1
817,6050.0,5700.0,-335.89,-346.2,2,2,50,50,1,1,60,23,4,0,0,57,18,551,6110,-1
818,6050.0,5700.0,-437.09,-380.63,2,2,50,50,1,1,60,27,2,0,0,29,13,286,7063,-1
819,6050.0,5700.0,-528.95,-464.46,2,2,50,50,1,1,60,23,0,0,0,107,32,0,7500,-1
820,4579.8,5700.0,-622.57,-536.68,2,2,50,50,11,1,60,27,0,0,0,34,24,0,7500,-1
821,4579.8,5700.0,-714.28,-598.52,2,2,50,50,10,1,60,20,0,0,0,4,21,0,7500,-1
822,4579.8,5700.0,-772.6,-587.89,2,2,50,50,10,1,60,31,0,0,0,10,22,0,7578,-1
823,4564.9,5700.0,-827.74,-662.21,2,2,50,50,8,1,60,34,0,0,0,23,31,0,7644,-1
824,4564.9,5700.0,-896.23,-638.96,2,2,50,50,6,1,60,27,1,0,0,15,96,393,6200,-1
825,4990.0,5700.0,-619.55,-443.19,2,2,50,50,14,3,60,43,7,0,0,73,53,3386,791,-1
826,4990.0,5700.0,-498.48,-387.06,2,2,50,50,19,3,60,41,9,0,0,22,30,1406,4282,-1
827,9725.0,5700.0,-272.0,-304.81,3,3,50,50,1,4,60,42,8,0,0,49,68,1740,3690,-1
828,9725.0,5700.0,-322.36,-348.51,2,2,50,50,1,4,60,21,0,0,0,132,45,0,7500,-1
829,9725.0,5700.0,-382.34,-534.54,2,2,50,50,1,4,60,19,2,0,0,57,25,154,7128,-1
830,9725.0,5800.0,-624.19,-552.45,2,3,50,50,1,3,60,13,0,0,0,70,36,0,7500,-1
831,9725.0,5800.0,-712.25,-640.52,2,2,50,50,1,3,60,21,1,0,0,84,87,147,7091,-1
832,9725.0,5800.0,-774.41,-734.4,2,2,50,50,1,3,60,23,2,0,0,148,139,217,6842,-1
833,9725.0,5800.0,-773.24,-719.93,3,2,50,50,1,3,60,33,2,0,0,79,119,374,6054,-1
834,9725.0,5800.0,-648.62,-637.15,2,2,50,50,1,3,60,37,2,0,0,136,58,551,6371,-1
835,6100.0,5800.0,-548.18,-530.78,2,2,50,50,2,2,60,32,5,0,0,110,105,1441,3254,-1
836,6100.0,5800.0,-432.63,-365.61,2,2,50,50,2,2,60,29,5,0,0,71,98,1366,3085,-1
837,6100.0,5800.0,-409.32,-264.02,2,2,50,50,2,2,60,25,2,1,0,47,249,917,4250,-1
838,6100.0,5800.0,-155.31,-68.53,2,2,50,50,2,3,60,37,30,1,0,33,159,3488,1132,-1
839,6100.0,5800.0,-321.3,-164.67,2,2,50,50,2,3,60,22,0,0,0,11,168,0,7584,-1
840,6100.0,5800.0,-391.94,-306.18,2,2,50,50,2,3,60,21,1,0,0,25,101,161,7171,-1
841,6100.0,5800.0,-242.94,-134.69,2,2,50,50,2,2,60,30,4,0,0,5,169,3804,1752,-1
842,5750.0,5800.0,-386.23,-213.87,2,2,50,50,2,2,60,25,3,0,0,30,190,627,5895,-1
843,5750.0,5800.0,-258.15,-69.06,2,2,50,50,2,2,60,38,7,0,0,11,94,3334,3533,-1
844,5750.0,4650.0,-21.28,54.46,2,2,50,50,1,16,60,30,15,2,0,15,136,4288,852,-1
845,5750.0,4650.0,-72.2,-59.11,2,2,50,50,1,15,60,28,1,1,0,11,183,0,7568,-1
846,5750.0,4650.0,-149.37,-146.8,2,2,50,50,1,12,60,34,1,0,0,18,242,671,6169,-1
847,5750.0,4650.0,-157.61,-236.39,2,2,50,50,1,12,60,37,0,0,0,12,164,0,7662,-1
848,5750.0,4650.0,-111.29,-84.39,2,2,50,50,1,23,60,42,3,0,0,10,205,1015,4084,-1
849,5750.0,4650.0,32.29,-10.75,2,2,50,50,1,20,60,46,2,0,0,42,400,1558,3051,-1
850,4685.0,4650.0,3.04,22.97,2,2,50,50,24,25,60,42,3,0,0,30,524,742,4391,-1
851,4685.0,4650.0,-113.14,-32.83,2,2,50,50,21,23,60,34,0,0,0,59,865,0,7500,-1
852,4685.0,4650.0,48.14,25.1,2,2,50,50,21,22,60,41,2,0,0,40,568,1075,4000,-1
853,4663.5,4650.0,22.27,-31.98,2,2,50,50,18,19,60,44,0,0,0,66,513,0,7608,-1
854,4663.5,4650.0,-42.95,-57.81,2,2,50,50,16,19,60,39,0,0,0,27,475,0,7570,-1
855,4663.5,4650.0,49.95,-16.38,3,3,50,50,13,16,60,50,1,0,0,63,621,692,5739,-1
856,4663.5,4650.0,108.43,30.01,2,2,50,50,13,15,60,31,1,0,0,40,287,511,5785,-1
857,4663.5,4588.2,72.15,59.72,2,2,50,50,12,14,60,38,1,0,0,100,482,581,5942,-1
858,4663.5,4588.2,5.43,-29.76,2,2,50,50,10,14,60,35,0,0,0,35,767,0,7843,-1
859,4663.5,4588.2,-5.05,-177.46,2,2,50,50,10,13,60,37,0,0,0,44,822,0,7737,-1
860,4663.5,4588.2,-92.39,-209.94,2,2,50,50,10,13,60,36,1,0,0,28,636,1172,7188,-1
861,4663.5,4588.2,71.3,-118.08,2,2,50,50,18,18,60,51,7,0,0,114,539,1946,3506,-1
862,9863.3,4758.3,193.4,71.15,3,3,50,50,1,20,60,56,10,0,0,77,426,3214,2597,-1
863,9863.3,4863.3,378.15,247.48,3,2,50,50,1,25,60,52,15,1,0,21,949,4008,1438,-1
864,9863.3,4863.3,402.77,539.01,2,2,50,50,1,25,60,56,4,0,0,20,1386,2301,3675,-1
865,9863.3,5695.0,664.11,803.11,3,3,50,50,1,8,60,71,14,0,0,23,770,2692,2620,-1
866,9863.3,5695.0,799.33,947.66,2,2,50,50,1,11,60,64,18,0,0,73,1136,2980,2439,-1
867,9863.3,5695.0,938.56,1153.99,3,2,50,50,1,14,60,63,31,0,0,47,887,4271,2411,-1
868,9863.3,9911.2,1193.47,1359.46,3,3,50,50,2,3,60,79,38,0,0,75,884,3834,2102,-1
869,9863.3,9911.2,1435.79,1646.11,2,2,50,50,2,3,60,71,82,0,0,67,487,4225,472,-1
870,9863.3,9911.2,1655.82,1811.95,3,2,50,50,3,3,60,71,65,0,0,86,762,4371,583,-1
871,9863.3,9911.2,1645.6,1959.92,2,2,50,50,2,3,60,64,28,0,0,75,760,3656,1660,-1
872,9863.3,9911.2,1666.22,1981.9,2,3,50,50,2,3,60,75,22,0,0,59,675,3319,1528,-1
873,9233.8,9911.2,1864.08,2144.91,3,3,50,50,1,3,60,75,63,0,0,72,443,4468,855,-1
874,9233.8,9951.9,1985.75,2340.65,3,3,50,50,1,4,60,77,22,0,0,15,586,3347,1494,-1
875,9233.8,9951.9,2060.84,2418.52,3,3,50,50,1,4,60,65,9,0,0,17,170,4860,1034,-1
876,9233.8,9951.9,2297.12,2622.51,3,2,50,50,1,4,60,65,15,0,0,18,340,4502,634,-1
877,9233.8,9951.9,2331.39,2758.86,2,2,50,50,1,4,60,72,18,0,0,18,390,3436,884,-1
878,9233.8,9951.9,2372.83,2918.97,2,2,50,50,1,3,60,59,24,0,0,23,541,4408,780,-1
879,4963.2,9951.9,2436.62,2969.46,2,2,50,50,25,3,60,66,22,0,0,18,343,4465,817,-1
880,9271.4,9951.9,2587.96,3105.09,3,3,50,50,1,3,60,69,16,0,0,37,229,4005,755,-1
881,9271.4,9951.9,2689.84,3171.37,2,2,50,50,1,3,60,65,86,0,0,31,261,4267,809,-1
882,9271.4,9951.9,2690.26,3185.5,3,3,50,50,1,3,60,62,37,0,0,17,238,4178,788,-1
883,9271.4,9951.9,2728.12,3289.42,3,3,50,50,1,3,60,75,36,0,0,25,229,4456,567,-1
884,9771.2,9951.9,2825.32,3327.67,3,2,50,50,2,2,60,75,37,0,0,29,125,4723,483,-1
885,9771.2,9951.9,3016.61,3414.14,2,2,50,50,2,2,60,69,23,0,0,44,121,4532,411,-1
886,9771.2,9951.9,3123.91,3538.73,2,2,50,50,2,2,60,67,28,0,0,16,207,4768,298,-1
887,9771.2,9951.9,3195.18,3659.25,2,3,50,50,2,3,60,61,25,0,0,24,223,4047,670,-1
888,9771.2,9951.9,3267.98,3681.53,3,2,50,50,2,3,60,64,26,0,0,12,207,3944,635,-1
889,9771.2,9951.9,3258.42,3760.77,2,2,50,50,2,3,60,59,11,0,0,27,144,3521,897,-1
890,9771.2,9951.9,3341.24,3707.64,2,2,50,50,2,3,60,68,10,0,0,12,227,3210,1010,-1
891,9771.2,9951.9,3327.82,3742.29,2,3,50,50,2,3,60,62,13,0,0,57,263,3937,974,-1
892,9771.2,9951.9,3211.95,3599.13,3,2,50,50,2,3,60,60,8,0,0,10,87,3509,4088,-1
893,9771.2,9951.9,3227.56,3622.54,2,2,50,50,2,3,60,64,22,0,0,21,124,4257,862,-1
894,9771.2,9902.2,3371.13,3532.37,2,2,50,50,2,2,60,65,32,0,0,10,97,4486,690,-1
895,9771.2,9307.4,3377.66,3553.51,2,3,50,50,1,1,60,55,22,0,0,16,72,4610,713,-1
896,9771.2,9307.4,3408.96,3507.67,2,2,50,50,1,1,60,58,10,0,0,9,85,2796,1374,-1
897,9771.2,9307.4,3367.36,3508.59,2,2,50,50,1,1,60,61,11,0,0,7,47,3392,1550,-1
898,9771.2,9307.4,3303.72,3406.43,2,2,50,50,1,1,60,51,10,0,0,1,9,3667,2182,-1
899,9771.2,9307.4,3190.24,3228.04,2,2,50,50,1,1,60,37,2,0,0,11,2,1583,3884,-1
900,9771.2,9307.4,3008.55,2990.08,2,2,50,50,1,1,60,44,3,0,0,7,4,2013,5011,-1
901,9771.2,9307.4,2983.35,3163.44,3,2,50,50,1,1,60,53,5,0,0,4,4,3544,2393,-1
902,9771.2,9307.4,3000.08,3199.69,2,2,50,50,1,1,60,55,16,0,0,10,25,5270,751,-1
903,9771.2,9307.4,2987.06,3210.69,2,2,50,50,1,1,60,69,9,0,0,6,18,2694,2207,-1
904,9771.2,4979.8,3068.37,3103.77,2,2,50,50,1,25,60,57,15,0,0,6,14,4035,1244,-1
905,9771.2,4979.8,3058.63,3177.45,2,2,50,50,1,25,60,56,11,0,0,10,16,3095,2388,-1
906,9771.2,5174.8,3139.82,3264.17,2,2,50,50,1,25,60,66,29,0,0,6,57,4403,756,-1
907,8080.0,5174.8,3125.78,3221.45,2,2,50,50,1,25,60,49,21,0,0,1,32,3599,1111,-1
908,8080.0,5174.8,3197.9,3196.12,2,2,50,50,1,25,60,63,40,0,0,13,71,4097,294,-1
909,8080.0,8261.15,3164.48,3259.74,2,3,50,50,1,1,60,51,19,1,0,8,35,3895,916,-1
910,8080.0,8261.15,3158.96,3186.39,2,2,50,50,1,1,60,45,10,0,0,5,38,4073,1213,-1
911,8080.0,8261.15,3177.37,3241.56,2,2,50,50,1,1,60,50,36,0,0,4,56,4146,1702,-1
912,8080.0,8682.3,3202.07,3254.34,2,3,50,50,1,1,60,58,20,0,0,11,37,3830,1422,-1
913,8080.0,9647.3,3316.56,3347.92,2,3,50,50,1,3,60,61,32,0,0,8,67,4897,115,-1
914,8080.0,9647.3,3316.46,3263.46,2,2,50,50,1,3,60,57,16,0,0,6,27,3548,929,-1
915,8080.0,9647.3,3300.02,3367.16,2,2,50,50,1,3,60,55,34,1,0,6,63,4432,19,-1
916,8080.0,9647.3,3407.48,3518.75,3,2,50,50,2,3,60,72,57,1,0,13,85,4247,592,-1
917,8080.0,9647.3,3460.83,3535.17,2,2,50,50,2,3,60,61,26,0,0,3,36,4283,848,-1
918,8080.0,9647.3,3442.44,3615.23,2,2,50,50,2,3,60,64,56,0,0,16,121,4251,219,-1
919,7344.7,9647.3,3509.16,3623.78,2,2,50,50,1,2,60,72,104,3,0,10,231,4077,537,-1
920,7344.7,9647.3,3528.06,3662.83,2,2,50,50,1,2,60,68,28,0,0,9,76,4117,937,-1
921,7344.7,9647.3,3465.58,3537.55,2,2,50,50,1,2,60,58,12,0,0,5,39,4075,1831,-1
922,7344.7,9647.3,3287.77,3478.83,2,2,50,50,1,2,60,53,10,0,0,8,15,3142,2415,-1
923,7344.7,9647.3,3345.21,3508.92,2,2,50,50,1,2,60,56,34,0,0,2,50,4464,0,-1
924,7344.7,9647.3,3303.17,3497.31,3,2,50,50,1,2,60,63,55,0,0,6,56,3757,671,-1
925,4939.7,9647.3,3312.45,3382.27,2,2,50,50,25,2,60,61,49,0,0,7,98,3818,1769,-1
926,4939.7,9647.3,3227.43,3376.01,2,2,50,50,25,1,60,59,25,0,0,7,67,4055,1608,-1
927,4939.7,9647.3,3197.78,3444.3,2,2,50,50,25,1,60,62,53,0,0,11,85,4291,348,-1
928,6182.3,9647.3,3172.44,3462.44,3,2,50,50,2,1,60,62,60,0,0,13,136,4036,1052,-1
929,6182.3,9647.3,3234.65,3561.49,2,2,50,50,2,1,60,50,48,0,0,20,78,3971,931,-1
930,6182.3,9647.3,3249.88,3509.26,2,2,50,50,2,1,60,55,40,0,0,14,154,3620,1153,-1
931,5709.8,9647.3,3283.61,3583.92,3,3,50,50,25,2,60,65,63,1,0,12,125,4163,656,-1
932,5709.8,9647.3,3243.01,3616.69,2,2,50,50,25,2,60,53,49,0,0,2,150,3416,1260,-1
933,5709.8,4997.4,3319.93,3598.2,2,2,50,50,25,25,60,62,54,0,0,23,215,4201,689,-1
934,5709.8,4997.4,3336.61,3635.57,2,2,50,50,25,25,60,63,100,0,0,26,374,3695,193,-1
935,5709.8,9626.1,3351.13,3669.64,2,3,50,50,24,1,60,69,100,0,0,20,336,3362,862,-1
936,5709.8,9626.1,3463.14,3684.9,2,2,50,50,23,1,60,64,53,0,0,16,210,4057,697,-1
937,5709.8,9626.1,3532.24,3666.04,2,2,50,50,25,1,60,65,83,0,0,18,238,3956,629,-1
938,5709.8,6536.1,3584.2,3639.99,2,2,50,50,25,1,60,63,62,0,0,15,205,4645,446,-1
939,5709.8,6536.1,3501.28,3646.26,2,2,50,50,22,1,60,57,95,0,0,11,270,3938,1176,-1
940,5709.8,6536.1,3529.06,3585.91,2,3,50,50,25,2,60,68,82,1,0,11,251,3802,1275,-1
941,5709.8,6414.95,3594.82,3550.06,2,2,50,50,25,1,60,57,80,0,0,13,212,4134,813,-1
942,4949.9,6414.95,3452.16,3571.27,2,2,50,50,25,1,60,57,72,0,0,12,195,3551,1464,-1
943,4829.6,6414.95,3405.76,3517.2,2,2,50,50,25,1,60,62,86,0,0,36,187,4419,482,-1
944,9786.15,6414.95,3457.81,3566.36,3,2,50,50,2,1,60,60,73,0,0,8,220,4059,68,-1
945,9786.15,6414.95,3485.56,3633.59,2,3,50,50,1,1,60,64,56,1,0,9,303,4597,1022,-1
946,9786.15,6414.95,3585.31,3605.34,3,2,50,50,1,1,60,57,29,2,0,31,227,3762,860,-1
947,9786.15,8864.25,3523.06,3602.17,3,3,50,50,3,1,60,59,57,1,0,26,272,4092,1348,-1
948,9786.15,8864.25,3455.76,3502.72,2,2,50,50,3,1,60,51,24,0,0,8,177,3630,1840,-1
949,9786.15,8851.0,3524.14,3510.77,3,3,50,50,3,1,60,65,51,0,0,19,342,3649,391,-1
950,9786.15,8851.0,3578.34,3563.87,2,2,50,50,3,1,60,56,24,2,0,22,303,3995,552,-1
951,9786.15,8851.0,3650.78,3380.86,2,2,50,50,2,1,60,52,15,0,0,33,188,4086,1836,-1
952,9786.15,8851.0,3680.53,3455.31,2,2,50,50,2,1,60,53,30,0,0,39,189,4131,705,-1
953,9786.15,8851.0,3703.46,3451.73,3,2,50,50,2,1,60,58,32,0,0,29,200,4046,1318,-1
954,9786.15,8851.0,3747.56,3465.01,2,2,50,50,2,1,60,66,18,0,0,9,89,4013,1146,-1
955,9786.15,8851.0,3788.33,3477.57,3,3,50,50,2,2,60,67,39,0,0,18,178,3957,1079,-1
956,9786.15,8851.0,3736.1,3502.95,3,2,50,50,2,2,60,69,26,0,0,12,95,3761,950,-1
957,9786.15,8837.5,3692.92,3515.47,2,2,50,50,2,1,60,64,16,0,0,29,107,3842,1477,-1
958,9786.15,8837.5,3769.4,3560.57,3,3,50,50,2,1,60,68,28,0,0,46,167,3980,879,-1
959,9786.15,8837.5,3808.81,3591.35,3,3,50,50,1,2,60,66,18,0,0,72,129,3886,1259,-1
960,9786.15,8837.5,3772.62,3486.21,2,2,50,50,1,2,60,51,16,0,0,82,127,2823,2108,-1
961,9786.15,8837.5,3764.04,3518.24,3,3,50,50,1,2,60,68,15,0,0,70,111,3211,1122,-1
962,8352.5,8837.5,3738.0,3656.66,3,2,50,50,5,2,60,66,19,0,0,85,68,3473,555,-1
963,8323.3,8837.5,3673.46,3599.05,2,2,50,50,4,2,60,57,7,0,0,97,92,2633,1931,-1
964,8431.45,8075.8,3755.75,3579.17,3,3,50,50,5,1,60,67,28,0,0,62,93,4275,1004,-1
965,8431.45,5020.0,3786.28,3575.27,2,2,50,50,5,25,60,67,23,0,0,100,126,3697,1009,-1
966,8431.45,4992.4,3763.79,3479.95,2,2,50,50,4,25,60,66,17,0,0,88,138,2838,1407,-1
967,8431.45,5012.0,3895.36,3478.59,2,2,50,50,4,25,60,63,24,0,0,85,117,3651,607,-1
968,8323.3,5012.0,3872.97,3454.88,2,2,50,50,3,25,60,57,20,0,0,67,139,4272,476,-1
969,8323.3,5012.0,3889.23,3506.72,2,2,50,50,3,25,60,74,22,0,0,91,171,4087,820,-1
970,8233.75,5012.0,3808.69,3593.24,3,3,50,50,2,25,60,66,21,0,0,94,139,3131,1064,-1
971,8233.75,5012.0,3775.57,3600.22,2,2,50,50,2,25,60,59,11,0,0,138,138,3830,1187,-1
972,8233.75,5012.0,3615.42,3471.9,2,2,50,50,2,25,60,58,5,0,0,185,42,2269,3058,-1
973,8233.75,8806.15,3685.4,3461.85,3,3,50,50,3,1,60,66,7,0,0,183,81,2669,2155,-1
974,9512.4,8806.15,3576.91,3424.05,3,3,50,50,1,1,60,59,6,0,0,171,56,3041,2089,-1
975,9512.4,8806.15,3560.24,3430.93,2,2,50,50,1,1,60,62,4,0,0,109,53,2502,1950,-1
976,9512.4,8806.15,3511.2,3399.86,2,2,50,50,1,1,60,64,3,0,0,174,36,2157,2610,-1
977,9512.4,8983.65,3480.86,3341.21,3,3,50,50,1,3,60,61,2,0,0,96,30,900,3925,-1
978,9512.4,8983.65,3335.11,3127.51,2,2,50,50,1,3,60,60,1,0,0,65,23,1253,6329,-1
979,9512.4,8983.65,3331.44,3143.45,3,2,50,50,1,3,60,59,9,0,0,67,47,2877,1778,-1
980,9512.4,8983.65,3102.63,2856.17,3,2,50,50,1,3,60,52,1,0,0,58,10,757,6905,-1
981,9512.4,8983.65,2953.44,2816.31,3,2,50,50,1,3,60,60,12,0,0,86,66,1537,4590,-1
982,9512.4,8983.65,2799.5,2716.16,2,2,50,50,1,3,60,50,6,0,0,67,27,2083,2229,-1
983,9512.4,8983.65,2885.83,2801.1,2,2,50,50,1,2,60,62,13,0,0,68,66,3857,1016,-1
984,10264.9,8983.65,3020.59,2763.08,3,2,50,50,2,2,60,61,8,0,0,124,31,2623,1645,-1
985,10264.9,8983.65,2971.82,2867.71,2,2,50,50,2,2,60,62,9,0,0,72,27,2978,2241,-1
986,10264.9,8983.65,2959.19,2864.53,2,2,50,50,2,2,60,58,4,0,0,155,22,2862,1630,-1
987,10264.9,8806.15,2912.0,2799.25,2,2,50,50,1,1,60,52,6,0,0,97,29,2965,2661,-1
988,10264.9,8806.15,2990.57,2967.77,2,2,50,50,1,1,60,60,14,0,0,165,44,3776,844,-1
989,10264.9,8806.15,3009.57,3036.31,3,3,50,50,1,1,60,69,9,0,0,163,24,3192,2326,-1
990,10264.9,8806.15,2941.96,2965.2,2,3,50,50,1,1,60,57,4,0,0,187,11,3083,3443,-1
991,10264.9,6409.9,2793.87,2848.21,3,3,50,50,1,3,60,44,8,0,0,135,12,1703,4164,-1
992,10264.9,6409.9,2671.51,2748.18,2,2,50,50,1,3,60,50,3,0,0,143,2,1919,5476,-1
993,10264.9,9921.05,2836.13,2877.94,3,3,50,50,1,1,60,60,19,0,0,139,44,3772,656,-1
994,10264.9,9921.05,2852.73,2868.55,2,2,50,50,1,1,60,53,5,0,0,85,14,2985,2835,-1
995,10264.9,9921.05,2942.58,2901.3,3,3,50,50,3,1,60,62,14,0,0,58,47,3404,1196,-1
996,10264.9,9921.05,3087.9,2951.49,3,3,50,50,3,1,60,70,28,0,0,74,70,4047,1238,-1
997,10264.9,9921.05,3091.32,3024.5,2,2,50,50,3,1,60,61,10,0,0,141,44,3526,1744,-1
998,10264.9,9921.05,3197.74,3025.44,3,2,50,50,3,1,60,68,23,0,0,122,81,3978,805,-1
999,9765.7,9921.05,3089.84,2944.61,2,2,50,50,2,1,60,61,8,0,0,81,44,3614,3159,-1
1000,9767.4,9921.05,3264.64,2977.36,3,3,50,50,3,4,60,65,10,0,0,112,45,2838,1572,-1
1001,9767.4,9921.05,3307.5,3109.24,3,3,50,50,3,5,60,62,16,0,0,88,70,4066,433,-1
1002,9767.4,9921.05,3419.23,3232.94,3,3,50,50,2,6,60,74,37,0,0,38,162,3738,302,-1
1003,9767.4,9921.05,3537.9,3362.51,3,3,50,50,2,6,60,66,24,0,0,60,117,3718,377,-1
1004,9703.2,9921.05,3472.17,3342.66,2,2,50,50,1,5,60,54,15,0,0,63,64,3526,1396,-1
1005,9000.1,9921.05,3592.83,3449.8,3,3,50,50,1,7,60,73,23,0,0,34,103,4039,504,-1
1006,7147.5,9921.05,3516.69,3575.01,2,3,50,50,3,7,60,70,13,0,0,81,30,4196,1370,-1
1007,9237.5,9921.05,3540.84,3555.63,3,3,50,50,1,6,60,54,10,0,0,47,18,2901,1680,-1
1008,9237.5,9921.05,3454.15,3524.77,3,2,50,50,1,6,60,58,4,0,0,57,7,2310,2533,-1
1009,9237.5,9921.05,3595.0,3459.52,2,3,50,50,1,5,60,65,11,0,0,69,30,4165,1567,-1
1010,9237.5,9921.05,3628.75,3452.81,3,2,50,50,1,5,60,65,18,0,0,56,72,4366,417,-1
1011,9237.5,9921.05,3689.79,3479.44,2,3,50,50,1,6,60,60,16,0,0,35,95,4146,1315,-1
1012,9237.5,9675.1,3662.32,3455.33,2,2,50,50,1,6,60,63,14,0,0,55,77,4278,1138,-1
1013,9980.0,9660.0,3763.85,3554.95,3,2,50,50,3,5,60,72,30,0,0,61,191,3454,842,-1
1014,9980.0,9660.0,3643.88,3475.63,2,2,50,50,3,4,60,64,13,0,0,52,82,3625,2017,-1
1015,9980.0,9660.0,3713.88,3407.06,3,2,50,50,3,4,60,63,9,0,0,51,64,2635,1834,-1
1016,9980.0,9660.0,3647.74,3239.0,2,2,50,50,3,4,60,49,11,0,0,34,56,2566,2191,-1
1017,9980.0,9845.0,3693.52,3304.97,3,3,50,50,4,5,60,67,32,1,0,34,218,3764,367,-1
1018,9980.0,9845.0,3700.97,3427.95,3,3,50,50,5,5,60,66,25,0,0,49,179,3804,822,-1
1019,9980.0,9845.0,3723.01,3374.61,2,3,50,50,5,4,60,63,17,0,0,14,88,3367,2474,-1
1020,9980.0,9845.0,3765.59,3445.37,3,3,50,50,5,6,60,73,20,0,0,30,92,3821,1246,-1
1021,9980.0,9845.0,3722.57,3442.99,2,2,50,50,3,5,60,66,9,0,0,7,61,2796,1471,-1
1022,9980.0,9845.0,3539.84,3209.04,2,3,50,50,3,5,60,50,4,0,0,12,7,1146,4381,-1
1023,9980.0,9845.0,3558.34,3227.61,2,2,50,50,3,5,60,66,12,0,0,14,52,3598,990,-1
1024,9980.0,9845.0,3448.62,3203.36,3,3,50,50,3,4,60,52,4,0,0,42,16,1418,3320,-1
1025,9980.0,9845.0,3524.12,3222.7,3,3,50,50,3,4,60,65,19,0,0,14,66,4100,100,-1
1026,9980.0,9845.0,3616.34,3084.61,2,2,50,50,3,3,60,67,8,0,0,39,31,2784,1646,-1
1027,9980.0,9845.0,3475.38,3210.77,2,2,50,50,3,3,60,60,10,0,0,25,43,2779,1500,-1
1028,9980.0,9630.0,3471.63,3290.26,2,3,50,50,3,2,60,54,11,0,0,40,56,2174,1475,-1
1029,9980.0,9630.0,3398.79,3290.39,3,3,50,50,3,3,60,53,17,0,0,56,45,4182,1576,-1
1030,9980.0,9630.0,3408.33,3238.42,2,2,50,50,3,3,60,59,9,0,0,34,30,3177,1516,-1
1031,9980.0,9605.0,3478.36,3203.86,3,2,50,50,3,1,60,62,20,0,0,59,72,3882,1592,-1
1032,9980.0,7350.0,3531.84,3217.73,2,2,50,50,3,2,60,59,16,0,0,58,64,4307,931,-1
1033,9980.0,7688.8,3636.68,3324.9,3,3,50,50,5,3,60,56,21,0,0,60,75,3369,1050,-1
1034,9980.0,7688.8,3662.24,3346.36,3,3,50,50,5,3,60,69,27,0,0,89,113,3665,853,-1
1035,9980.0,7688.8,3667.31,3359.21,2,2,50,50,5,3,60,62,17,0,0,61,60,4100,785,-1
1036,9980.0,7688.8,3622.41,3499.09,2,2,50,50,5,3,60,61,27,0,0,63,157,3599,988,-1
1037,9980.0,7688.8,3665.83,3487.08,3,2,50,50,5,3,60,61,35,0,0,33,98,3883,1691,-1
1038,9980.0,9982.8,3665.95,3558.56,3,3,50,50,5,1,60,67,39,0,0,32,162,4138,676,-1
1039,9980.0,9982.8,3670.96,3642.01,2,3,50,50,5,2,60,66,35,0,0,60,189,4108,679,-1
1040,9980.0,9982.8,3742.66,3622.61,3,3,50,50,4,2,60,60,14,0,0,56,81,3544,1810,-1
1041,9980.0,9982.8,3802.3,3570.3,2,2,50,50,4,2,60,71,30,0,0,35,78,3732,852,-1
1042,9980.0,9982.8,3845.23,3503.91,3,2,50,50,4,2,60,56,10,0,0,29,41,3772,1599,-1
1043,9980.0,9982.8,3902.13,3461.65,3,2,50,50,4,2,60,60,14,0,0,24,44,3722,994,-1
1044,9980.0,9982.8,3789.73,3543.75,3,3,50,50,5,2,60,60,9,0,0,40,66,3257,2295,-1
1045,9980.0,9982.8,3629.44,3426.87,2,2,50,50,4,2,60,67,8,0,0,25,49,3678,2478,-1
1046,9980.0,9982.8,3718.29,3417.11,2,2,50,50,4,2,60,54,7,0,0,32,36,4065,1944,-1
1047,9980.0,9982.8,3530.2,3225.24,3,3,50,50,4,2,60,60,6,0,0,26,86,1072,5694,-1
1048,9748.8,9982.8,3479.17,3218.69,2,2,50,50,3,2,60,60,17,0,0,40,79,3721,829,-1
1049,9748.8,9982.8,3504.29,3248.32,3,2,50,50,3,2,60,64,23,0,0,66,60,4328,655,-1
1050,9748.8,9982.8,3527.49,3273.32,3,3,50,50,3,1,60,64,14,0,0,33,35,3909,1212,-1
1051,9748.8,7350.0,3542.08,3319.74,2,2,50,50,3,1,60,68,15,0,0,58,37,4257,984,-1
1052,9748.8,7350.0,3614.75,3399.57,2,2,50,50,3,1,60,68,24,0,0,122,56,3773,442,-1
1053,9748.8,7350.0,3712.91,3535.23,2,2,50,50,3,1,60,70,42,0,0,91,92,4473,366,-1
1054,9748.8,6009.1,3744.98,3592.01,3,3,50,50,4,3,60,65,35,0,0,107,81,4053,419,-1
1055,9748.8,6009.1,3708.39,3620.41,2,2,50,50,4,4,60,66,18,0,0,116,61,3726,821,-1
1056,9748.8,6009.1,3840.55,3644.28,3,3,50,50,4,3,60,77,55,0,0,91,109,4521,321,-1
